1:06:00:00:00,0,23
1:06:00:05:00,23,0
1:06:04:44:00,18,0
1:06:04:45:00,23,0
1:06:04:45:00,8,23
1:06:04:48:00,5,23
1:06:04:50:00,0,23
1:06:04:51:00,8,0
1:06:04:55:00,23,0
1:06:05:00:00,0,23
1:06:05:05:00,23,0
1:06:05:10:00,0,23
1:06:05:15:00,23,0
1:06:05:20:00,0,23
1:06:05:25:00,23,0
1:06:05:28:00,0,23
1:06:05:32:00,23,0
1:06:05:34:00,0,23
1:06:05:39:00,0,23
1:06:05:40:00,23,0
1:06:05:44:00,0,23
1:06:05:47:00,23,0
1:06:05:52:00,0,23
1:06:05:53:00,23,0
1:06:05:57:00,0,23
1:06:05:57:00,5,23
1:06:05:58:00,23,0
1:06:06:01:00,0,23
1:06:06:03:00,23,0
1:06:06:05:00,0,23
1:06:06:08:00,23,0
1:06:06:09:00,0,23
1:06:06:13:00,0,23
1:06:06:13:00,23,0
1:06:06:16:00,0,23
1:06:06:17:00,23,0
1:06:06:20:00,0,23
1:06:06:21:00,23,0
1:06:06:23:00,0,23
1:06:06:25:00,23,0
1:06:06:26:00,0,23
1:06:06:29:00,23,0
1:06:06:30:00,0,23
1:06:06:33:00,0,23
1:06:06:33:00,23,0
1:06:06:36:00,0,23
1:06:06:37:00,23,0
1:06:06:39:00,0,23
1:06:06:41:00,23,0
1:06:06:42:00,0,23
1:06:06:45:00,0,23
1:06:06:45:00,23,0
1:06:06:48:00,0,23
1:06:06:49:00,23,0
1:06:06:51:00,0,23
1:06:06:53:00,23,0
1:06:06:54:00,0,23
1:06:06:56:00,23,0
1:06:06:57:00,0,23
1:06:06:59:00,23,0
1:06:07:00:00,0,23
1:06:07:02:00,23,0
1:06:07:03:00,0,23
1:06:07:05:00,23,0
1:06:07:06:00,0,23
1:06:07:08:00,23,0
1:06:07:10:00,0,23
1:06:07:11:00,23,0
1:06:07:14:00,0,23
1:06:07:14:00,23,0
1:06:07:17:00,23,0
1:06:07:18:00,0,23
1:06:07:20:00,23,0
1:06:07:22:00,0,23
1:06:07:23:00,23,0
1:06:07:26:00,0,23
1:06:07:26:00,23,0
1:06:07:29:00,23,0
1:06:07:30:00,0,23
1:06:07:32:00,23,0
1:06:07:34:00,0,23
1:06:07:35:00,23,0
1:06:07:38:00,0,23
1:06:07:38:00,23,0
1:06:07:41:00,23,0
1:06:07:42:00,0,23
1:06:07:44:00,23,0
1:06:07:46:00,0,23
1:06:07:47:00,23,0
1:06:07:50:00,0,23
1:06:07:50:00,23,0
1:06:07:53:00,23,0
1:06:07:54:00,0,23
1:06:07:56:00,23,0
1:06:07:58:00,0,23
1:06:07:59:00,23,0
1:06:08:00:00,0,23
1:06:08:02:00,23,0
1:06:08:03:00,0,23
1:06:08:05:00,23,0
1:06:08:06:00,0,23
1:06:08:08:00,23,0
1:06:08:09:00,0,23
1:06:08:11:00,23,0
1:06:08:12:00,0,23
1:06:08:14:00,23,0
1:06:08:15:00,0,23
1:06:08:17:00,23,0
1:06:08:18:00,0,23
1:06:08:20:00,23,0
1:06:08:21:00,0,23
1:06:08:23:00,23,0
